estado,estadoIBGE,dataColetaTeste1,FaixaIdade,sexo,codigoEstadoTeste1,Óbito,Cura,casosConfirmados,casosDescartados,casosInconclusivos,Populacao
Alagoas,AL,2021-10-20,31-45,Masculino,3.0,0,23,2,29,0,31
Alagoas,AL,2021-10-20,46-60,Feminino,2.0,0,2,0,0,0,2
Alagoas,AL,2021-10-20,46-60,Feminino,3.0,0,10,9,12,0,21
Alagoas,AL,2021-10-20,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-20,46-60,Masculino,3.0,0,5,0,9,0,9
Alagoas,AL,2021-10-20,sem referencia,Feminino,2.0,0,3,0,0,0,12
Alagoas,AL,2021-10-20,sem referencia,Feminino,3.0,0,13,2,19,0,21
Alagoas,AL,2021-10-20,sem referencia,Masculino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-10-20,sem referencia,Masculino,3.0,0,13,3,17,0,20
Alagoas,AL,2021-10-21,0-18,Feminino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-10-21,0-18,Feminino,3.0,0,8,3,14,0,17
Alagoas,AL,2021-10-21,0-18,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-10-21,0-18,Masculino,3.0,0,5,2,12,0,14
Alagoas,AL,2021-10-21,19-30,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-10-21,19-30,Feminino,3.0,0,30,5,31,0,36
Alagoas,AL,2021-10-21,19-30,Masculino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-10-21,19-30,Masculino,3.0,1,22,4,36,0,40
Alagoas,AL,2021-10-21,31-45,Feminino,2.0,0,6,0,0,0,15
Alagoas,AL,2021-10-21,31-45,Feminino,3.0,0,29,4,38,0,42
Alagoas,AL,2021-10-21,31-45,Masculino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-10-21,31-45,Masculino,3.0,0,16,3,26,0,29
Alagoas,AL,2021-10-21,46-60,Feminino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-10-21,46-60,Feminino,3.0,0,13,1,18,0,19
Alagoas,AL,2021-10-21,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-10-21,46-60,Masculino,3.0,0,4,2,9,0,11
Alagoas,AL,2021-10-21,sem referencia,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-10-21,sem referencia,Feminino,3.0,0,23,8,27,0,35
Alagoas,AL,2021-10-21,sem referencia,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-10-21,sem referencia,Masculino,3.0,0,12,3,17,0,20
Alagoas,AL,2021-10-22,0-18,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-22,0-18,Feminino,3.0,0,5,3,15,0,18
Alagoas,AL,2021-10-22,0-18,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-10-22,0-18,Masculino,3.0,0,11,2,12,0,14
Alagoas,AL,2021-10-22,19-30,Feminino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-10-22,19-30,Feminino,3.0,0,30,4,36,0,40
Alagoas,AL,2021-10-22,19-30,Masculino,2.0,0,3,0,0,0,6
Alagoas,AL,2021-10-22,19-30,Masculino,3.0,0,20,1,29,0,30
Alagoas,AL,2021-10-22,31-45,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-10-22,31-45,Feminino,3.0,1,31,9,39,0,48
Alagoas,AL,2021-10-22,31-45,Masculino,2.0,0,3,0,0,0,6
Alagoas,AL,2021-10-22,31-45,Masculino,3.0,0,18,5,20,0,25
Alagoas,AL,2021-10-22,46-60,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-22,46-60,Feminino,3.0,0,18,6,15,0,21
Alagoas,AL,2021-10-22,46-60,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-10-22,46-60,Masculino,3.0,0,8,4,11,0,15
Alagoas,AL,2021-10-22,sem referencia,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-10-22,sem referencia,Feminino,3.0,0,16,4,22,0,26
Alagoas,AL,2021-10-22,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-22,sem referencia,Masculino,3.0,0,5,1,9,0,10
Alagoas,AL,2021-10-23,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-23,0-18,Feminino,3.0,0,1,0,3,0,3
Alagoas,AL,2021-10-23,0-18,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-10-23,0-18,Masculino,3.0,0,4,0,9,0,9
Alagoas,AL,2021-10-23,19-30,Feminino,2.0,0,8,0,0,0,9
Alagoas,AL,2021-10-23,19-30,Feminino,3.0,0,12,1,13,0,14
Alagoas,AL,2021-10-23,19-30,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-23,19-30,Masculino,3.0,0,9,2,14,0,16
Alagoas,AL,2021-10-23,31-45,Feminino,2.0,0,3,0,0,0,7
Alagoas,AL,2021-10-23,31-45,Feminino,3.0,0,16,5,16,0,21
Alagoas,AL,2021-10-23,31-45,Masculino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-10-23,31-45,Masculino,3.0,0,10,1,12,0,13
Alagoas,AL,2021-10-23,46-60,Feminino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-10-23,46-60,Feminino,3.0,0,8,2,11,0,13
Alagoas,AL,2021-10-23,46-60,Masculino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-10-23,46-60,Masculino,3.0,0,3,0,5,0,5
Alagoas,AL,2021-10-23,sem referencia,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-10-23,sem referencia,Feminino,3.0,0,10,1,12,0,13
Alagoas,AL,2021-10-23,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-23,sem referencia,Masculino,3.0,0,6,2,6,0,8
Alagoas,AL,2021-10-24,0-18,Feminino,3.0,0,0,1,3,0,4
Alagoas,AL,2021-10-24,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-24,0-18,Masculino,3.0,0,4,0,7,0,7
Alagoas,AL,2021-10-24,19-30,Feminino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-10-24,19-30,Feminino,3.0,0,10,1,10,0,11
Alagoas,AL,2021-10-24,19-30,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-10-24,19-30,Masculino,3.0,0,9,2,9,0,11
Alagoas,AL,2021-10-24,31-45,Feminino,2.0,0,2,0,0,0,5
Alagoas,AL,2021-10-24,31-45,Feminino,3.0,0,3,1,5,0,6
Alagoas,AL,2021-10-24,31-45,Masculino,2.0,0,5,0,0,0,6
Alagoas,AL,2021-10-24,31-45,Masculino,3.0,0,7,3,5,0,8
Alagoas,AL,2021-10-24,46-60,Feminino,2.0,0,3,0,0,0,5
Alagoas,AL,2021-10-24,46-60,Feminino,3.0,0,3,0,4,0,4
Alagoas,AL,2021-10-24,46-60,Masculino,3.0,0,3,1,3,0,4
Alagoas,AL,2021-10-24,sem referencia,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-24,sem referencia,Feminino,3.0,0,7,4,4,0,8
Alagoas,AL,2021-10-24,sem referencia,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-24,sem referencia,Masculino,3.0,0,6,1,8,0,9
Alagoas,AL,2021-10-25,0-18,Feminino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-10-25,0-18,Feminino,3.0,0,9,2,11,0,13
Alagoas,AL,2021-10-25,0-18,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-25,0-18,Masculino,3.0,0,9,3,16,0,19
Alagoas,AL,2021-10-25,19-30,Feminino,2.0,0,9,0,0,0,20
Alagoas,AL,2021-10-25,19-30,Feminino,3.0,0,30,5,33,0,38
Alagoas,AL,2021-10-25,19-30,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-10-25,19-30,Masculino,3.0,0,15,3,21,0,24
Alagoas,AL,2021-10-25,31-45,Feminino,2.0,0,8,0,0,0,19
Alagoas,AL,2021-10-25,31-45,Feminino,3.0,0,33,9,36,0,45
Alagoas,AL,2021-10-25,31-45,Masculino,2.0,0,5,0,0,0,6
Alagoas,AL,2021-10-25,31-45,Masculino,3.0,0,19,6,19,0,25
Alagoas,AL,2021-10-25,46-60,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-10-25,46-60,Feminino,3.0,0,14,1,17,0,18
Alagoas,AL,2021-10-25,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-25,46-60,Masculino,3.0,0,1,1,5,0,6
Alagoas,AL,2021-10-25,sem referencia,Feminino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-10-25,sem referencia,Feminino,3.0,0,21,6,22,0,28
Alagoas,AL,2021-10-25,sem referencia,Masculino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-10-25,sem referencia,Masculino,3.0,0,7,3,10,0,13
Alagoas,AL,2021-10-26,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-26,0-18,Feminino,3.0,0,11,1,13,0,14
Alagoas,AL,2021-10-26,0-18,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-10-26,0-18,Masculino,3.0,0,7,3,14,0,17
Alagoas,AL,2021-10-26,19-30,Feminino,2.0,0,6,0,0,0,12
Alagoas,AL,2021-10-26,19-30,Feminino,3.0,0,21,7,30,0,37
Alagoas,AL,2021-10-26,19-30,Masculino,2.0,0,4,0,0,0,8
Alagoas,AL,2021-10-26,19-30,Masculino,3.0,0,16,1,25,0,26
Alagoas,AL,2021-10-26,31-45,Feminino,2.0,0,7,0,0,0,14
Alagoas,AL,2021-10-26,31-45,Feminino,3.0,0,21,2,30,0,32
Alagoas,AL,2021-10-26,31-45,Masculino,2.0,0,6,0,0,0,14
Alagoas,AL,2021-10-26,31-45,Masculino,3.0,0,20,4,26,0,30
Alagoas,AL,2021-10-26,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-26,46-60,Feminino,3.0,1,9,3,10,0,13
Alagoas,AL,2021-10-26,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-26,46-60,Masculino,3.0,0,5,1,6,0,7
Alagoas,AL,2021-10-26,sem referencia,Feminino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-10-26,sem referencia,Feminino,3.0,0,14,2,22,0,24
Alagoas,AL,2021-10-26,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-26,sem referencia,Masculino,3.0,0,12,3,22,0,25
Alagoas,AL,2021-10-27,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-27,0-18,Feminino,3.0,0,12,5,16,0,21
Alagoas,AL,2021-10-27,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-27,0-18,Masculino,3.0,0,12,1,14,0,15
Alagoas,AL,2021-10-27,19-30,Feminino,2.0,0,1,0,0,0,10
Alagoas,AL,2021-10-27,19-30,Feminino,3.0,0,9,5,22,0,27
Alagoas,AL,2021-10-27,19-30,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-10-27,19-30,Masculino,3.0,0,8,6,14,0,20
Alagoas,AL,2021-10-27,31-45,Feminino,2.0,0,5,0,0,0,5
Alagoas,AL,2021-10-27,31-45,Feminino,3.0,0,26,7,35,0,42
Alagoas,AL,2021-10-27,31-45,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-10-27,31-45,Masculino,3.0,0,13,1,25,0,26
Alagoas,AL,2021-10-27,46-60,Feminino,2.0,0,3,0,0,0,6
Alagoas,AL,2021-10-27,46-60,Feminino,3.0,0,9,1,12,0,13
Alagoas,AL,2021-10-27,46-60,Masculino,3.0,0,0,0,5,0,5
Alagoas,AL,2021-10-27,sem referencia,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-10-27,sem referencia,Feminino,3.0,0,15,2,26,0,28
Alagoas,AL,2021-10-27,sem referencia,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-10-27,sem referencia,Masculino,3.0,0,9,3,12,0,15
Alagoas,AL,2021-10-28,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-28,0-18,Feminino,3.0,0,6,1,10,0,11
Alagoas,AL,2021-10-28,0-18,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-10-28,0-18,Masculino,3.0,0,10,3,16,0,19
Alagoas,AL,2021-10-28,19-30,Feminino,2.0,0,10,0,0,0,13
Alagoas,AL,2021-10-28,19-30,Feminino,3.0,0,20,3,28,0,31
Alagoas,AL,2021-10-28,19-30,Masculino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-10-28,19-30,Masculino,3.0,0,17,2,22,0,24
Alagoas,AL,2021-10-28,31-45,Feminino,2.0,0,9,0,0,0,16
Alagoas,AL,2021-10-28,31-45,Feminino,3.0,0,24,12,32,0,44
Alagoas,AL,2021-10-28,31-45,Masculino,2.0,0,3,0,0,0,7
Alagoas,AL,2021-10-28,31-45,Masculino,3.0,0,18,3,23,0,26
Alagoas,AL,2021-10-28,46-60,Feminino,2.0,0,4,0,0,0,4
Alagoas,AL,2021-10-28,46-60,Feminino,3.0,0,9,2,11,0,13
Alagoas,AL,2021-10-28,46-60,Masculino,2.0,0,4,0,0,0,5
Alagoas,AL,2021-10-28,46-60,Masculino,3.0,0,6,0,10,0,10
Alagoas,AL,2021-10-28,sem referencia,Feminino,2.0,0,4,0,0,0,9
Alagoas,AL,2021-10-28,sem referencia,Feminino,3.0,0,7,5,11,0,16
Alagoas,AL,2021-10-28,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-28,sem referencia,Masculino,3.0,0,9,5,8,0,13
Alagoas,AL,2021-10-29,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-29,0-18,Feminino,3.0,0,3,2,8,0,10
Alagoas,AL,2021-10-29,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-29,0-18,Masculino,3.0,0,4,1,9,0,10
Alagoas,AL,2021-10-29,19-30,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-10-29,19-30,Feminino,3.0,0,17,3,27,0,30
Alagoas,AL,2021-10-29,19-30,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-10-29,19-30,Masculino,3.0,0,13,5,36,0,41
Alagoas,AL,2021-10-29,31-45,Feminino,2.0,0,3,0,0,0,9
Alagoas,AL,2021-10-29,31-45,Feminino,3.0,0,23,12,28,0,40
Alagoas,AL,2021-10-29,31-45,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-29,31-45,Masculino,3.0,0,13,9,21,0,30
Alagoas,AL,2021-10-29,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-29,46-60,Feminino,3.0,0,12,3,11,0,14
Alagoas,AL,2021-10-29,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-29,46-60,Masculino,3.0,0,1,2,6,0,8
Alagoas,AL,2021-10-29,sem referencia,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-10-29,sem referencia,Feminino,3.0,0,16,7,13,0,20
Alagoas,AL,2021-10-29,sem referencia,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-29,sem referencia,Masculino,3.0,0,8,3,11,0,14
Alagoas,AL,2021-10-30,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-10-30,0-18,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-10-30,0-18,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-30,0-18,Masculino,3.0,0,2,1,2,0,3
Alagoas,AL,2021-10-30,19-30,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-30,19-30,Feminino,3.0,0,11,0,15,0,15
Alagoas,AL,2021-10-30,19-30,Masculino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-10-30,19-30,Masculino,3.0,0,4,1,7,0,8
Alagoas,AL,2021-10-30,31-45,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-10-30,31-45,Feminino,3.0,0,3,0,8,0,8
Alagoas,AL,2021-10-30,31-45,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-30,31-45,Masculino,3.0,0,7,1,8,0,9
Alagoas,AL,2021-10-30,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-30,46-60,Feminino,3.0,0,4,1,4,0,5
Alagoas,AL,2021-10-30,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-30,46-60,Masculino,3.0,0,2,1,2,0,3
Alagoas,AL,2021-10-30,sem referencia,Feminino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-10-30,sem referencia,Feminino,3.0,0,4,0,5,0,5
Alagoas,AL,2021-10-30,sem referencia,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-10-30,sem referencia,Masculino,3.0,0,2,0,3,0,3
Alagoas,AL,2021-10-31,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-10-31,0-18,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2021-10-31,0-18,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-10-31,0-18,Masculino,3.0,0,1,1,1,0,2
Alagoas,AL,2021-10-31,19-30,Feminino,3.0,0,3,0,4,0,4
Alagoas,AL,2021-10-31,19-30,Masculino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-10-31,19-30,Masculino,3.0,0,3,0,4,0,4
Alagoas,AL,2021-10-31,31-45,Feminino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-10-31,31-45,Feminino,3.0,0,7,4,6,0,10
Alagoas,AL,2021-10-31,31-45,Masculino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-10-31,31-45,Masculino,3.0,0,4,1,4,0,5
Alagoas,AL,2021-10-31,46-60,Feminino,2.0,0,2,0,0,0,5
Alagoas,AL,2021-10-31,46-60,Feminino,3.0,0,4,0,5,0,5
Alagoas,AL,2021-10-31,46-60,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-10-31,46-60,Masculino,3.0,0,1,1,0,0,1
Alagoas,AL,2021-10-31,sem referencia,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-10-31,sem referencia,Feminino,3.0,0,3,0,5,0,5
Alagoas,AL,2021-10-31,sem referencia,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-10-31,sem referencia,Masculino,3.0,0,3,2,2,0,4
Alagoas,AL,2021-11-01,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-01,0-18,Feminino,3.0,0,4,2,4,0,6
Alagoas,AL,2021-11-01,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-01,0-18,Masculino,3.0,0,3,0,6,0,6
Alagoas,AL,2021-11-01,19-30,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-01,19-30,Feminino,3.0,0,15,3,15,0,18
Alagoas,AL,2021-11-01,19-30,Masculino,2.0,0,4,0,0,0,9
Alagoas,AL,2021-11-01,19-30,Masculino,3.0,0,9,1,14,0,15
Alagoas,AL,2021-11-01,31-45,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-01,31-45,Feminino,3.0,0,20,3,25,0,28
Alagoas,AL,2021-11-01,31-45,Masculino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-11-01,31-45,Masculino,3.0,0,16,1,21,0,22
Alagoas,AL,2021-11-01,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-01,46-60,Feminino,3.0,0,4,1,7,0,8
Alagoas,AL,2021-11-01,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-01,46-60,Masculino,3.0,0,3,1,4,0,5
Alagoas,AL,2021-11-01,sem referencia,Feminino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-01,sem referencia,Feminino,3.0,0,11,5,14,0,19
Alagoas,AL,2021-11-01,sem referencia,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-01,sem referencia,Masculino,3.0,0,4,1,9,0,10
Alagoas,AL,2021-11-02,0-18,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-02,0-18,Feminino,3.0,0,2,2,3,0,5
Alagoas,AL,2021-11-02,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-02,0-18,Masculino,3.0,0,5,0,8,0,8
Alagoas,AL,2021-11-02,19-30,Feminino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-11-02,19-30,Feminino,3.0,0,6,0,8,0,8
Alagoas,AL,2021-11-02,19-30,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-02,19-30,Masculino,3.0,0,5,1,4,0,5
Alagoas,AL,2021-11-02,31-45,Feminino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-11-02,31-45,Feminino,3.0,0,11,2,13,0,15
Alagoas,AL,2021-11-02,31-45,Masculino,3.0,0,8,2,8,0,10
Alagoas,AL,2021-11-02,46-60,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-02,46-60,Feminino,3.0,0,3,3,3,0,6
Alagoas,AL,2021-11-02,46-60,Masculino,3.0,0,3,0,5,0,5
Alagoas,AL,2021-11-02,sem referencia,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-02,sem referencia,Feminino,3.0,0,9,3,7,0,10
Alagoas,AL,2021-11-02,sem referencia,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-02,sem referencia,Masculino,3.0,0,9,0,11,0,11
Alagoas,AL,2021-11-03,0-18,Feminino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-11-03,0-18,Feminino,3.0,0,8,3,13,0,16
Alagoas,AL,2021-11-03,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-03,0-18,Masculino,3.0,0,10,1,14,0,15
Alagoas,AL,2021-11-03,19-30,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-03,19-30,Feminino,3.0,0,21,6,30,0,36
Alagoas,AL,2021-11-03,19-30,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-03,19-30,Masculino,3.0,0,11,4,20,0,24
Alagoas,AL,2021-11-03,31-45,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-03,31-45,Feminino,3.0,0,31,10,39,0,49
Alagoas,AL,2021-11-03,31-45,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-03,31-45,Masculino,3.0,0,7,5,13,0,18
Alagoas,AL,2021-11-03,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-03,46-60,Feminino,3.0,0,15,3,20,0,23
Alagoas,AL,2021-11-03,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-03,46-60,Masculino,3.0,0,5,4,4,0,8
Alagoas,AL,2021-11-03,sem referencia,Feminino,2.0,0,3,0,0,0,12
Alagoas,AL,2021-11-03,sem referencia,Feminino,3.0,1,17,7,22,0,29
Alagoas,AL,2021-11-03,sem referencia,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-03,sem referencia,Masculino,3.0,0,9,4,17,0,21
Alagoas,AL,2021-11-04,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-04,0-18,Feminino,3.0,0,8,3,11,0,14
Alagoas,AL,2021-11-04,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-04,0-18,Masculino,3.0,0,6,0,10,0,10
Alagoas,AL,2021-11-04,19-30,Feminino,3.0,0,14,4,19,0,23
Alagoas,AL,2021-11-04,19-30,Masculino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-04,19-30,Masculino,3.0,0,14,3,16,1,20
Alagoas,AL,2021-11-04,31-45,Feminino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-11-04,31-45,Feminino,3.0,0,11,2,23,0,25
Alagoas,AL,2021-11-04,31-45,Masculino,2.0,0,2,0,0,0,5
Alagoas,AL,2021-11-04,31-45,Masculino,3.0,0,14,2,24,0,26
Alagoas,AL,2021-11-04,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-04,46-60,Feminino,3.0,0,6,1,9,0,10
Alagoas,AL,2021-11-04,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-04,46-60,Masculino,3.0,0,4,1,5,0,6
Alagoas,AL,2021-11-04,sem referencia,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-11-04,sem referencia,Feminino,3.0,0,12,4,17,0,21
Alagoas,AL,2021-11-04,sem referencia,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-04,sem referencia,Masculino,3.0,1,3,2,4,0,6
Alagoas,AL,2021-11-05,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-05,0-18,Feminino,3.0,0,8,4,10,0,14
Alagoas,AL,2021-11-05,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-05,0-18,Masculino,3.0,0,7,1,11,0,12
Alagoas,AL,2021-11-05,19-30,Feminino,2.0,0,3,0,0,0,8
Alagoas,AL,2021-11-05,19-30,Feminino,3.0,0,16,6,20,1,27
Alagoas,AL,2021-11-05,19-30,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-05,19-30,Masculino,3.0,0,16,2,22,0,24
Alagoas,AL,2021-11-05,31-45,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-11-05,31-45,Feminino,3.0,0,16,7,26,0,33
Alagoas,AL,2021-11-05,31-45,Masculino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-11-05,31-45,Masculino,3.0,0,9,2,18,0,20
Alagoas,AL,2021-11-05,46-60,Feminino,3.0,0,8,2,12,0,14
Alagoas,AL,2021-11-05,46-60,Masculino,3.0,0,4,2,4,0,6
Alagoas,AL,2021-11-05,sem referencia,Feminino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-11-05,sem referencia,Feminino,3.0,0,15,2,21,0,23
Alagoas,AL,2021-11-05,sem referencia,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-05,sem referencia,Masculino,3.0,0,8,3,16,0,19
Alagoas,AL,2021-11-06,0-18,Feminino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-11-06,0-18,Feminino,3.0,0,0,0,5,0,5
Alagoas,AL,2021-11-06,0-18,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-06,0-18,Masculino,3.0,0,3,1,3,0,4
Alagoas,AL,2021-11-06,19-30,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-06,19-30,Feminino,3.0,0,2,1,4,0,5
Alagoas,AL,2021-11-06,19-30,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-06,19-30,Masculino,3.0,0,4,1,4,0,5
Alagoas,AL,2021-11-06,31-45,Feminino,2.0,0,4,0,0,0,9
Alagoas,AL,2021-11-06,31-45,Feminino,3.0,0,7,1,6,1,8
Alagoas,AL,2021-11-06,31-45,Masculino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-11-06,31-45,Masculino,3.0,0,6,3,5,0,8
Alagoas,AL,2021-11-06,46-60,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-06,46-60,Feminino,3.0,0,2,0,3,0,3
Alagoas,AL,2021-11-06,46-60,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-06,46-60,Masculino,3.0,0,2,1,2,0,3
